account_id,account_age_days,timestamp,amount,merchant_category,merchant_name,location_city,location_country,device_type,is_fraud,transaction_id
ACC00507,1089,2026-07-21 07:35:40.802575,17.11,travel,MakeMyTrip,Delhi,IN,pos_terminal,0,9e0b398c-0937-48be-a903-aeaa7927ac67
ACC00507,1089,2026-07-24 11:49:18.145461,25.52,entertainment,Netflix,Delhi,IN,pos_terminal,0,0906fd25-8714-42e8-8601-ef214a4db6ba
ACC00507,1089,2026-07-25 11:09:54.301375,30.31,groceries,BigBasket,Delhi,IN,pos_terminal,0,9d87f6cf-af4f-4472-8398-adf0b56ab59b
ACC00507,1089,2026-08-02 05:35:16.704939,23.49,travel,Uber,Delhi,IN,pos_terminal,0,b3558453-bd29-44bb-a8a8-57b3ada63712
ACC00507,1089,2026-08-04 09:31:55.215786,20.86,entertainment,Spotify,Delhi,IN,pos_terminal,0,6a031309-fb85-432c-ac09-e284f79f851e
ACC00507,1089,2026-08-05 06:17:08.086675,27.45,groceries,Zepto,Delhi,IN,pos_terminal,0,22e9b072-3a86-41c6-aee8-dea293f2ba45
ACC00507,1089,2026-08-14 06:50:35.987786,22.49,electronics,Reliance Digital,Delhi,IN,pos_terminal,0,183c28b5-b093-4179-9794-67edd4e9f941
ACC00507,1089,2026-08-16 10:21:59.533795,37.22,entertainment,Netflix,Delhi,IN,pos_terminal,0,4ce3b562-5f4b-4fff-bf58-05b38c1e4179
ACC00507,1089,2026-08-17 08:30:57.782520,23.48,entertainment,Spotify,Delhi,IN,pos_terminal,0,8fb60ad9-1eb2-48f1-a309-b03819112f7b
ACC00507,1089,2026-08-22 06:28:05.537830,34.7,electronics,Croma,Delhi,IN,pos_terminal,0,092a0e98-1fae-4271-a269-66d72f370eef
ACC00507,1089,2026-08-24 07:29:47.702120,24.44,entertainment,BookMyShow,Delhi,IN,pos_terminal,0,302890f4-c0d6-4499-bb11-e631efcdb1a0
ACC00507,1089,2026-08-25 10:13:15.697195,21.12,entertainment,Spotify,Delhi,IN,pos_terminal,0,85a8b460-75fa-4e21-9c91-58fe336eba98
ACC00507,1089,2026-08-25 13:47:30.098979,11.9,electronics,Amazon Electronics,Delhi,IN,pos_terminal,0,eed32e6d-dec2-4ae4-b07d-749e42ce9ca0
ACC00507,1089,2026-08-29 08:50:03.465625,28.88,electronics,Croma,Delhi,IN,pos_terminal,0,5d9aff4a-b05d-425e-ad12-b9f89c893b41
ACC00507,1089,2026-09-04 03:24:44.853443,18.44,electronics,Amazon Electronics,Delhi,IN,pos_terminal,0,27cae2c8-adc5-48ae-b836-3926090693cb
ACC00507,1089,2026-09-06 07:10:28.048994,23.95,entertainment,Spotify,Delhi,IN,pos_terminal,0,165215c2-57a9-4c7a-b600-4daba8379e38
ACC00507,1089,2026-09-07 09:47:23.946187,23.4,travel,Uber,Delhi,IN,pos_terminal,0,be7a2c9c-01c7-4754-8194-e3c53ed88e11
ACC00507,1089,2026-09-07 10:08:54.171279,29.94,electronics,Croma,Delhi,IN,pos_terminal,0,0bb3d437-1680-4e4d-988b-f9f78966d54d
ACC00507,1089,2026-09-07 12:24:58.477328,26.96,travel,Ola,Delhi,IN,pos_terminal,0,22adc796-4fac-48be-92de-8b4c8fded011
ACC00507,1089,2026-09-10 09:12:28.029534,24.05,entertainment,Spotify,Delhi,IN,pos_terminal,0,40c6f9b5-68f3-4c9c-bb60-efc5e3314383
ACC00507,1089,2026-09-12 13:36:06.268780,33.83,entertainment,Netflix,Delhi,IN,pos_terminal,0,23f17285-a813-4f09-a76d-4145a51f19e4
ACC00507,1089,2026-09-19 08:55:45.992519,25.97,entertainment,Netflix,Delhi,IN,pos_terminal,0,3c147b98-2e4f-4a10-ad08-dde964cd2efa
ACC00508,266,2026-05-30 14:00:44.698857,20.43,groceries,DMart,Delhi,IN,atm,0,73fed63e-ce8c-4fab-bb7a-a2c957a3695b
ACC00508,266,2026-06-01 17:20:30.918200,25.63,fashion,Myntra,Delhi,IN,web_desktop,0,0b6f1ed3-2ff6-420c-a48c-ffae28c259e9
ACC00508,266,2026-06-03 12:28:18.510594,18.02,travel,Ola,Delhi,IN,atm,0,8df02ece-8815-4274-bc5d-fb1f37b309e0
ACC00508,266,2026-06-03 16:29:31.377330,27.16,fashion,Zara,Delhi,IN,atm,0,45b4015d-0eab-4e5f-be47-8b574e9413af
ACC00508,266,2026-06-05 02:38:58.810465,272.79,crypto_gift,WireQuick,New York,US,mobile_app,1,47d7a973-4165-4bbf-8e2c-3b852afe82c0
ACC00508,266,2026-06-05 04:48:51.520579,297.46,electronics_high_value,Dell Direct,Kolkata,IN,mobile_app,1,ff918ebf-f55a-4e74-ae52-297e2129726f
ACC00508,266,2026-06-05 11:31:08.736324,29.37,travel,Uber,Delhi,IN,web_desktop,0,29d399df-8ff0-4533-8d0f-90b7439521e3
ACC00508,266,2026-06-05 23:19:42.301784,409.35,electronics_high_value,Dell Direct,Dubai,AE,mobile_app,1,eb070c88-e0bf-456d-8e34-21efb8c519f6
ACC00508,266,2026-06-06 07:20:59.862324,27.31,travel,MakeMyTrip,Delhi,IN,web_desktop,0,5e284599-2083-4e83-bbae-03cf80fef7a6
ACC00508,266,2026-06-07 09:47:19.615819,21.22,groceries,Zepto,Delhi,IN,atm,0,9558c7c0-130f-4bbe-ba46-d0f8d1cfea54
ACC00508,266,2026-06-07 16:13:45.430982,23.76,groceries,DMart,Delhi,IN,atm,0,9bf3e576-54ca-4517-8b85-b9257f849fc3
ACC00508,266,2026-06-14 14:43:08.058031,12.7,travel,Uber,Delhi,IN,atm,0,3e18f12b-dfb0-42a8-854d-fbb740fb29f2
ACC00508,266,2026-06-15 11:43:15.153040,22.38,fashion,H&M,Delhi,IN,web_desktop,0,ef8de4a8-06ed-48d3-be2d-b5a5e141e82e
ACC00508,266,2026-06-22 07:44:53.260753,29.76,travel,Ola,Delhi,IN,web_desktop,0,f4f9a0c9-2924-45b2-b2b0-f20487b62ac4
ACC00508,266,2026-06-22 10:19:16.915948,19.25,fashion,Myntra,Delhi,IN,atm,0,290c0a77-31ee-4649-bcf6-f72e7734a156
ACC00508,266,2026-06-26 13:40:23.391685,14.47,fashion,Ajio,Delhi,IN,atm,0,14c4192f-809e-4d7e-8fb9-3b84285cf634
ACC00508,266,2026-06-30 14:24:15.668038,24.69,travel,MakeMyTrip,Delhi,IN,web_desktop,0,f63e2220-0012-453d-8a68-d6c01efd7f9e
ACC00508,266,2026-07-02 15:39:12.294235,28.52,travel,Ola,Delhi,IN,web_desktop,0,b1f962b5-ecea-41d8-8704-5cf6500de892
ACC00508,266,2026-07-03 11:08:25.239009,27.09,groceries,Reliance Fresh,Delhi,IN,atm,0,e9fa8297-507a-4105-afd2-cd83c1263d3f
ACC00508,266,2026-07-06 12:56:52.776377,27.7,fashion,Myntra,Delhi,IN,atm,0,22bcb054-2f5c-4842-bd66-4edd7cbe8a15
ACC00508,266,2026-07-14 15:29:46.820626,30.79,travel,Uber,Delhi,IN,atm,0,bc99556b-c6b3-4efe-bfd2-b074b8bef757
ACC00508,266,2026-07-26 09:24:13.799370,19.77,travel,Uber,Delhi,IN,web_desktop,0,9907877c-aa6f-4715-8327-6cf4706c935d
ACC00508,266,2026-07-29 16:07:37.529931,20.2,travel,IndiGo,Delhi,IN,atm,0,b6e780ba-7dd1-46e8-95eb-fa6fcb98b2a9
ACC00508,266,2026-07-31 08:09:27.482542,37.89,travel,MakeMyTrip,Delhi,IN,atm,0,b521c37a-4863-4586-9bb9-1e2053632116
ACC00508,266,2026-08-03 11:56:41.097031,31.1,fashion,H&M,Delhi,IN,atm,0,facb5d37-741d-4fdf-9833-91c2199726e7
ACC00508,266,2026-08-03 16:42:10.844436,21.65,groceries,Reliance Fresh,Delhi,IN,atm,0,7de88af5-75ed-474f-9791-3c3c12e6c6e8
ACC00508,266,2026-08-09 15:53:34.343820,27.24,travel,IndiGo,Delhi,IN,web_desktop,0,2b3180af-10b0-4fb8-a464-1b12359a2a69
ACC00508,266,2026-08-16 15:04:32.160823,22.6,fashion,H&M,Delhi,IN,web_desktop,0,6a2616f6-74f0-4d46-903e-f1f06ee1a290
ACC00508,266,2026-08-17 13:51:29.794086,23.39,fashion,Ajio,Delhi,IN,atm,0,20d9f312-129c-4c9b-a8dd-3e10a09de96f
ACC00508,266,2026-08-18 12:41:27.798660,28.39,groceries,Reliance Fresh,Delhi,IN,web_desktop,0,fdce317f-ff3f-4a9b-ab13-d57549db19dc
ACC00508,266,2026-08-23 10:22:19.946210,37.13,travel,MakeMyTrip,Delhi,IN,web_desktop,0,e2264863-ff59-45d2-b074-656fdabe48a5
ACC00508,266,2026-08-24 11:27:07.150113,29.38,fashion,Ajio,Delhi,IN,web_desktop,0,7f27f359-9c1d-4d9d-93d3-1edc633ab706
ACC00508,266,2026-08-25 13:15:38.954792,29.93,travel,Uber,Delhi,IN,web_desktop,0,1519fbb9-0d3a-4102-88e8-633d1a6d72c0
ACC00508,266,2026-09-02 10:38:54.617653,29.89,travel,Uber,Delhi,IN,atm,0,251c8244-3c45-49f8-b3c7-237f6b128727
ACC00508,266,2026-09-03 12:24:23.870259,25.35,fashion,Ajio,Delhi,IN,web_desktop,0,ea987622-31da-4e5c-b439-6ac35ceb188e
ACC00508,266,2026-09-05 12:43:48.555560,20.75,fashion,Zara,Delhi,IN,web_desktop,0,c07c652b-ca50-48c8-9061-091c70530cf6
ACC00508,266,2026-09-06 10:06:51.014743,22.65,travel,MakeMyTrip,Delhi,IN,web_desktop,0,2ad01849-7630-459e-9d23-c3c9ddc8e600
ACC00508,266,2026-09-06 13:33:44.653759,23.17,fashion,H&M,Delhi,IN,atm,0,6ad0cfc2-596d-4782-b2ca-a40be207ceff
ACC00508,266,2026-09-07 12:43:12.203746,22.62,travel,IndiGo,Delhi,IN,atm,0,7cc8112b-ab09-496d-85ad-138a9093ee2f
ACC00508,266,2026-09-07 12:50:43.499786,30.24,fashion,Myntra,Delhi,IN,web_desktop,0,04375cc8-3056-4a88-aa54-801d2c3efc20
ACC00508,266,2026-09-09 09:26:42.175982,25.53,groceries,Zepto,Delhi,IN,web_desktop,0,b97a5c29-f0e6-4fac-855f-93294550e275
ACC00508,266,2026-09-09 17:02:23.479173,7.8,groceries,Zepto,Delhi,IN,atm,0,4fc94eb8-a86a-4026-b600-c74da0260a39
ACC00508,266,2026-09-14 13:08:10.077278,24.17,fashion,H&M,Delhi,IN,atm,0,f2bcd665-8f60-400f-9345-48619a775fed
ACC00508,266,2026-09-15 10:01:25.424208,30.41,fashion,H&M,Delhi,IN,atm,0,fffe0119-e6dc-4e05-9be4-d2600c851160
ACC00508,266,2026-09-19 13:11:19.942603,18.46,travel,MakeMyTrip,Delhi,IN,atm,0,cdcfca3f-d978-478c-904a-070c4d881e53
ACC00508,266,2026-09-21 03:08:35.241238,473.17,electronics_high_value,Apple Store,Dubai,AE,mobile_app,1,66ebbe27-2a3f-4e94-b1e0-7bc3d6db9646
ACC00508,266,2026-09-21 03:22:14.702970,408.49,electronics_high_value,Dell Direct,London,GB,mobile_app,1,db89dcda-6be6-4a9b-95fa-f782a694b09d
ACC00508,266,2026-09-22 11:22:45.815153,11.99,travel,Uber,Delhi,IN,web_desktop,0,c4de40e5-7dca-4901-9e98-e26aba7f325e
ACC00509,146,2026-06-01 15:19:44.272860,104.59,utilities,MSEB,Hyderabad,IN,mobile_app,0,2711a0fa-8ab2-41e6-aced-65dd1b5f83d1
ACC00509,146,2026-06-01 19:01:26.649823,50.94,jewelry,Tanishq,Hyderabad,IN,mobile_app,0,dd8228c8-a80c-4267-8a54-8fa10263e5ac
ACC00509,146,2026-06-08 19:41:13.710287,31.83,fashion,Ajio,Hyderabad,IN,mobile_app,0,8a7782cf-939b-4605-88c9-546c965f2901
ACC00509,146,2026-06-09 16:02:26.011845,110.75,fashion,Ajio,Hyderabad,IN,mobile_app,0,90e832e8-2468-443f-b6ba-8256d83aae32
ACC00509,146,2026-06-11 13:30:13.801920,113.77,fashion,Myntra,Hyderabad,IN,mobile_app,0,1b031c9e-1e98-4185-b3ff-dc27ea91f829
ACC00509,146,2026-06-11 20:01:11.117755,74.67,fashion,Myntra,Hyderabad,IN,mobile_app,0,925fbd8a-7a6a-4b1d-87ef-24536feb69d7
ACC00509,146,2026-06-11 21:17:08.501432,71.82,jewelry,Kalyan Jewellers,Hyderabad,IN,mobile_app,0,1f739f91-aab3-4d37-a157-93b000b3552c
ACC00509,146,2026-06-13 20:43:29.525990,53.16,fashion,H&M,Hyderabad,IN,mobile_app,0,b19db175-b018-4dfb-8ebf-c59da29a5126
ACC00509,146,2026-06-14 19:36:06.276239,113.11,fashion,Zara,Hyderabad,IN,mobile_app,0,3134f304-cf56-48be-969e-cca8c22dc62d
ACC00509,146,2026-06-20 15:06:36.725787,77.25,jewelry,Kalyan Jewellers,Hyderabad,IN,mobile_app,0,ab7fc020-1414-484b-9474-249dda9bd8eb
ACC00509,146,2026-06-27 21:08:39.303585,52.16,utilities,Tata Power,Hyderabad,IN,mobile_app,0,a836d532-f62b-47f3-9ad1-4873d9c97c2e
ACC00509,146,2026-06-28 18:04:41.375189,99.23,jewelry,Tanishq,Hyderabad,IN,mobile_app,0,62743e84-15f9-42ab-ad9f-5b254c7dbad9
ACC00509,146,2026-06-30 19:26:45.346485,48.44,fashion,Zara,Hyderabad,IN,mobile_app,0,434f419b-56c4-4c9d-95f3-e29ea39682e8
ACC00509,146,2026-07-06 16:48:05.121732,87.46,fashion,Ajio,Hyderabad,IN,mobile_app,0,a65d9068-1c2a-4a28-ac03-eac77ccc3974
ACC00509,146,2026-07-11 19:40:43.860794,48.14,jewelry,Tanishq,Hyderabad,IN,mobile_app,0,e988fef2-bdcb-418d-a7ce-92a59b668995
ACC00509,146,2026-07-11 19:56:40.220906,66.25,jewelry,Tanishq,Hyderabad,IN,mobile_app,0,826e13c2-5e89-4d6f-a329-e5d66c954979
ACC00509,146,2026-07-12 21:13:00.892933,79.0,jewelry,Kalyan Jewellers,Hyderabad,IN,mobile_app,0,72fffa98-d0b6-43be-9c78-623fcd1320bd
ACC00509,146,2026-07-15 16:50:08.585117,83.36,fashion,H&M,Hyderabad,IN,mobile_app,0,09c535a5-cf6a-4dc7-b5ff-2bad1f5004fb
ACC00509,146,2026-07-17 18:34:08.658074,76.47,utilities,Tata Power,Hyderabad,IN,mobile_app,0,049b7f18-6f3c-41ac-80eb-c32d4f6cc8b5
ACC00509,146,2026-07-19 23:40:10.187722,72.51,fashion,Myntra,Hyderabad,IN,mobile_app,0,bb914d95-f0cc-41f0-a6cc-83e8a8319e49
ACC00509,146,2026-07-20 17:16:20.913756,68.52,fashion,Zara,Hyderabad,IN,mobile_app,0,146ff376-be88-4449-8144-00ea970b6d76
ACC00509,146,2026-07-24 16:28:13.009494,69.75,utilities,Tata Power,Hyderabad,IN,mobile_app,0,241eb1b2-07e6-469f-ab39-6b4855918d0a
ACC00509,146,2026-07-26 16:45:41.704728,65.05,utilities,Airtel,Hyderabad,IN,mobile_app,0,3432410d-8bbf-4aaf-8e53-2c5d9deb98a1
ACC00509,146,2026-07-29 18:47:51.072628,70.92,utilities,Jio,Hyderabad,IN,mobile_app,0,15c85c4f-9bcb-4d25-bc85-56ca3d4998ce
ACC00509,146,2026-08-01 21:50:08.119705,27.6,utilities,MSEB,Hyderabad,IN,mobile_app,0,4bc7bd29-c156-448e-a96f-737cb9fa5fc4
ACC00509,146,2026-08-03 17:57:03.606407,90.94,jewelry,Kalyan Jewellers,Hyderabad,IN,mobile_app,0,82964d9a-8c4d-4e68-adef-e6a395262c09
ACC00509,146,2026-08-03 18:34:01.700024,80.59,utilities,Tata Power,Hyderabad,IN,mobile_app,0,d82356f3-aab1-40bd-8762-9ea5b8dd9966
ACC00509,146,2026-08-06 17:28:42.446643,123.4,fashion,Myntra,Hyderabad,IN,mobile_app,0,b4494afa-069f-4893-888a-ae9cd711c1c7
ACC00509,146,2026-08-06 22:46:06.796217,95.29,utilities,MSEB,Hyderabad,IN,mobile_app,0,b2836913-4ca2-437e-850f-ad2670404dab
ACC00509,146,2026-08-09 20:09:35.026184,62.83,jewelry,Kalyan Jewellers,Hyderabad,IN,mobile_app,0,8c025f54-3b0b-4ec5-9492-3306ae71b0dd
ACC00509,146,2026-08-09 21:50:37.896461,51.22,jewelry,Tanishq,Hyderabad,IN,mobile_app,0,4279fb75-5466-404b-a75c-84e721ec707d
ACC00509,146,2026-08-11 18:02:17.604981,50.46,jewelry,Tanishq,Hyderabad,IN,mobile_app,0,816f3a76-cef5-47e3-b4be-c8e6d4217019
ACC00509,146,2026-08-11 21:57:26.071463,93.99,fashion,Ajio,Hyderabad,IN,mobile_app,0,96226bc8-3841-4764-b302-c38ebc69f568
ACC00509,146,2026-08-15 17:10:25.260898,62.92,utilities,Tata Power,Hyderabad,IN,mobile_app,0,25f08d71-c7f1-444b-adff-a887a63fa8c9
ACC00509,146,2026-08-15 21:09:13.257649,80.27,fashion,Zara,Hyderabad,IN,mobile_app,0,ea9dcfbb-48dc-4970-bb1e-d58fef1c4c5f
ACC00509,146,2026-08-27 20:20:29.941964,61.66,utilities,Jio,Hyderabad,IN,mobile_app,0,46153b32-2a5f-403d-b4db-5b979929bf55
ACC00509,146,2026-08-29 18:07:34.869854,70.48,utilities,Jio,Hyderabad,IN,mobile_app,0,882b3ecc-06dc-47cf-b659-a6475e056925
ACC00509,146,2026-09-01 22:36:37.809837,87.51,jewelry,Tanishq,Hyderabad,IN,mobile_app,0,82adebd7-4863-4210-b4ea-4d3c487de66a
ACC00509,146,2026-09-08 18:06:22.938265,52.62,jewelry,Tanishq,Hyderabad,IN,mobile_app,0,8b437634-6f03-4df1-831a-39fe2bc71781
ACC00509,146,2026-09-12 20:34:18.143841,111.37,fashion,Zara,Hyderabad,IN,mobile_app,0,c2562403-9579-4149-846a-1d55d9c89933
ACC00509,146,2026-09-13 16:22:33.686044,60.54,jewelry,Kalyan Jewellers,Hyderabad,IN,mobile_app,0,3cbe0724-dac0-496c-b3e5-cd96be762add
ACC00509,146,2026-09-22 16:16:51.564532,64.23,fashion,H&M,Hyderabad,IN,mobile_app,0,66c4a7cc-6fdc-450a-a1ca-07bb857823fa
ACC00510,149,2026-05-27 18:47:34.680836,58.35,electronics,Reliance Digital,Singapore,SG,mobile_app,0,4447d155-65cd-4f92-a549-7143c733c539
ACC00510,149,2026-05-28 21:57:53.494353,90.87,entertainment,Spotify,Singapore,SG,mobile_app,0,682199ea-eabe-431e-a6c0-b0ac0d597e1f
ACC00510,149,2026-06-06 14:07:00.276082,84.01,entertainment,BookMyShow,Singapore,SG,mobile_app,0,79a47087-274a-410e-bdc3-1c7e44630364
ACC00510,149,2026-06-06 17:06:32.254215,77.94,jewelry,Tanishq,Singapore,SG,mobile_app,0,baff63e3-31fa-4983-a3f7-618a37a1e576
ACC00510,149,2026-06-06 22:29:59.726794,55.44,electronics,Reliance Digital,Singapore,SG,mobile_app,0,0d57661e-0f6e-473c-866a-85b4d84e3877
ACC00510,149,2026-06-12 17:19:01.503319,97.61,jewelry,Tanishq,Singapore,SG,mobile_app,0,1ec4abe5-728c-4e00-93fe-ce6db5c94b17
ACC00510,149,2026-06-13 15:46:48.868689,50.99,jewelry,Tanishq,Singapore,SG,mobile_app,0,481f9150-9fa4-4201-bc74-8ef8c630bd63
ACC00510,149,2026-06-14 19:51:41.160604,62.68,jewelry,Kalyan Jewellers,Singapore,SG,mobile_app,0,e6aedb43-eae0-4490-ac71-4cbabfc8fa01
ACC00510,149,2026-06-17 18:20:19.239818,59.49,entertainment,BookMyShow,Singapore,SG,mobile_app,0,73b09a0c-91d9-466b-9f51-d65a638129f5
ACC00510,149,2026-06-19 20:50:03.044409,68.75,electronics,Croma,Singapore,SG,mobile_app,0,24bc8936-96de-46e9-a5d8-e793fec0bffc
ACC00510,149,2026-06-21 18:31:04.259244,59.41,electronics,Croma,Singapore,SG,mobile_app,0,a0acb9d4-8d77-411d-9218-94dfede0a75c
ACC00510,149,2026-06-26 18:30:10.782779,113.6,electronics,Reliance Digital,Singapore,SG,mobile_app,0,e7e3efd2-76a5-48ba-a09b-6a557a4e93eb
ACC00510,149,2026-06-27 18:30:23.597451,72.85,entertainment,Netflix,Singapore,SG,mobile_app,0,49f415de-196f-493d-b2b7-653209eeb561
ACC00510,149,2026-06-29 19:23:10.673587,76.07,jewelry,Kalyan Jewellers,Singapore,SG,mobile_app,0,a4ad6c97-01e3-4994-8338-02db4651e3b3
ACC00510,149,2026-07-03 22:51:58.155576,81.79,electronics,Croma,Singapore,SG,mobile_app,0,fa635632-c595-48e8-8c87-1f7e8f81a818
ACC00510,149,2026-07-07 18:28:57.717228,66.76,entertainment,Netflix,Singapore,SG,mobile_app,0,2c2fc300-bec3-470f-b9fb-0a5f9fda66d3
ACC00510,149,2026-07-10 17:19:19.911468,103.53,electronics,Amazon Electronics,Singapore,SG,mobile_app,0,a3f57a48-1962-45ef-8e0d-eddb7d86dda1
ACC00510,149,2026-07-15 19:09:11.959392,70.56,electronics,Croma,Singapore,SG,mobile_app,0,349f9be7-6abb-4978-9eed-4b7964461d01
ACC00510,149,2026-07-15 19:48:53.242995,65.78,entertainment,BookMyShow,Singapore,SG,mobile_app,0,caac7eea-9403-425e-9b75-bcea6a09b83b
ACC00510,149,2026-07-21 14:14:48.126170,53.91,jewelry,Tanishq,Singapore,SG,mobile_app,0,b1fdd213-7f2e-4cec-b8ff-8ad20737d1ec
ACC00510,149,2026-07-26 21:11:41.625952,50.21,entertainment,Spotify,Singapore,SG,mobile_app,0,9893c994-117d-476a-af3e-426b4cc78502
ACC00510,149,2026-07-27 14:03:13.468294,111.41,jewelry,Kalyan Jewellers,Singapore,SG,mobile_app,0,450a9971-3ce9-485e-9e6a-015bb942bd80
ACC00510,149,2026-07-28 20:49:05.177438,76.62,jewelry,Tanishq,Singapore,SG,mobile_app,0,ea5a5f71-36b0-4cd7-83dc-638964e55c24
ACC00510,149,2026-08-04 18:45:33.363950,91.53,jewelry,Tanishq,Singapore,SG,mobile_app,0,6bdbcfab-712a-4946-a6ce-d471a12e370c
ACC00510,149,2026-08-04 19:41:37.731894,86.42,electronics,Croma,Singapore,SG,mobile_app,0,ae50fe5e-4239-4866-adf7-818e2cbf20b6
ACC00510,149,2026-08-04 20:34:52.627827,58.36,jewelry,Tanishq,Singapore,SG,mobile_app,0,dd66872c-af81-441b-911c-dc7aa77f8445
ACC00510,149,2026-08-06 19:43:23.936692,94.8,jewelry,Kalyan Jewellers,Singapore,SG,mobile_app,0,d1e21b94-5f02-466f-8a90-ec762293fa97
ACC00510,149,2026-08-09 17:54:40.986882,68.71,jewelry,Kalyan Jewellers,Singapore,SG,mobile_app,0,c69edd80-252e-41c8-8c76-84da1f35357f
ACC00510,149,2026-08-09 23:35:35.858743,87.08,electronics,Reliance Digital,Singapore,SG,mobile_app,0,d8030a72-3181-45e8-b446-da9290ec5bd1
ACC00510,149,2026-08-16 16:38:36.060657,77.35,entertainment,Spotify,Singapore,SG,mobile_app,0,e04eb39d-0d25-47d4-86fb-a7f6252e235a
ACC00510,149,2026-08-30 14:53:54.753921,40.15,jewelry,Tanishq,Singapore,SG,mobile_app,0,2f7558e0-ab18-48c8-b0e9-f60befb6b543
ACC00510,149,2026-08-31 17:45:27.999579,90.22,entertainment,Netflix,Singapore,SG,mobile_app,0,e92e8689-da8b-46b3-bc98-b00b1cc3fb90
ACC00510,149,2026-09-02 17:58:00.202583,45.14,jewelry,Kalyan Jewellers,Singapore,SG,mobile_app,0,f1e4bcbd-8366-4722-80c3-962db0a905e8
ACC00510,149,2026-09-07 16:36:46.042359,58.97,electronics,Amazon Electronics,Singapore,SG,mobile_app,0,a0a9a6c8-ba55-4746-96ce-7f40be39402e
ACC00510,149,2026-09-08 21:45:11.689674,67.08,entertainment,BookMyShow,Singapore,SG,mobile_app,0,7fa9f433-4962-4fdf-aa50-367296b6e24b
ACC00510,149,2026-09-10 18:35:10.023689,82.98,jewelry,Kalyan Jewellers,Singapore,SG,mobile_app,0,d7654ab9-c125-46f6-a6a7-a6165d8ffeb9
ACC00510,149,2026-09-16 20:03:13.104479,80.6,electronics,Croma,Singapore,SG,mobile_app,0,4c38d557-d174-47b2-a885-fb9c16da8c39
ACC00510,149,2026-09-19 19:43:53.432447,81.92,entertainment,Netflix,Singapore,SG,mobile_app,0,24cd6810-61ee-4fe2-83f8-ecad0102eded
ACC00510,149,2026-09-20 20:49:11.572677,72.22,jewelry,Kalyan Jewellers,Singapore,SG,mobile_app,0,54f92fdf-6dd7-4134-8e82-597a72cf7f83
ACC00510,149,2026-09-20 23:44:15.964916,69.01,jewelry,Kalyan Jewellers,Singapore,SG,mobile_app,0,63936783-2923-459e-b9ba-3b422233fd41
ACC00511,127,2026-05-27 07:33:01.963429,27.86,electronics,Reliance Digital,Delhi,IN,mobile_app,0,be1c1c00-3c2d-4343-904d-88f2bd57a427
ACC00511,127,2026-05-30 08:29:19.890909,27.57,travel,IndiGo,Delhi,IN,mobile_app,0,ff693e79-e95f-427a-a55f-7f91bcdd5ee8
ACC00511,127,2026-05-30 11:01:53.799046,34.09,electronics,Reliance Digital,Delhi,IN,mobile_app,0,966e6fd8-47fe-415e-8d50-6112c3bc3999
ACC00511,127,2026-05-31 08:57:56.365933,21.95,electronics,Reliance Digital,Delhi,IN,mobile_app,0,70db22fc-d392-4a79-ba03-3ba9cb91a48a
ACC00511,127,2026-06-04 10:59:07.710642,35.51,travel,Ola,Delhi,IN,mobile_app,0,0ac07096-a90f-462d-bc7d-7a165aaf5eff
ACC00511,127,2026-06-07 10:25:11.355672,26.66,travel,IndiGo,Delhi,IN,mobile_app,0,1c6aaafa-30a2-4465-909b-8f75f988fad7
ACC00511,127,2026-06-08 07:18:43.751313,33.84,electronics,Reliance Digital,Delhi,IN,mobile_app,0,9a1f94a3-c189-4f26-bfd5-01984af836d2
ACC00511,127,2026-06-09 09:36:15.359427,30.87,electronics,Reliance Digital,Delhi,IN,mobile_app,0,87e8dd62-5a60-492f-a16f-58b353dd62fb
ACC00511,127,2026-06-12 07:36:21.109541,30.84,electronics,Croma,Delhi,IN,mobile_app,0,5194f404-0095-4f3a-b01a-8dcb5249b300
ACC00511,127,2026-06-13 06:36:34.822957,31.13,electronics,Amazon Electronics,Delhi,IN,mobile_app,0,881afe8c-7488-42e3-96e1-399b431ce014
ACC00511,127,2026-06-15 09:52:34.176593,30.6,electronics,Croma,Delhi,IN,mobile_app,0,5d905d0d-010f-4cc7-b52c-0978b592ef7a
ACC00511,127,2026-06-15 10:06:55.565454,15.49,travel,MakeMyTrip,Delhi,IN,mobile_app,0,839dc593-64ed-4de6-9330-ed9a5947fde0
ACC00511,127,2026-06-16 08:28:14.927847,36.4,travel,Ola,Delhi,IN,mobile_app,0,fcb637ec-cb4a-4e63-9c84-b7d1d75946f5
ACC00511,127,2026-06-18 06:52:23.388964,32.79,electronics,Croma,Delhi,IN,mobile_app,0,ca5629ca-a203-4848-822e-e1d31846bcbc
ACC00511,127,2026-06-22 11:57:03.424106,26.16,travel,Ola,Delhi,IN,mobile_app,0,1a32527b-7fb4-4f4e-bdf5-4646db6b4750
ACC00511,127,2026-06-25 07:54:05.832655,33.38,travel,MakeMyTrip,Delhi,IN,mobile_app,0,22bb7d00-8781-479a-b1b8-f962676754a4
ACC00511,127,2026-06-25 09:02:27.567056,16.95,travel,MakeMyTrip,Delhi,IN,mobile_app,0,2f6b5ef3-b234-4eb1-b31d-12995e59b979
ACC00511,127,2026-06-27 05:49:01.185716,29.95,travel,MakeMyTrip,Delhi,IN,mobile_app,0,406aab8f-dd85-4a6e-9a7c-f6fd1840b22a
